"id","code","name","reconcile","account_type",parent_id/id
ecpuc,PUC,PLAN UNICO DE CUENTAS,FALSE,view,""
ec1,1,ACTIVO,FALSE,view,ecpuc
ec101,1.01.,ACTIVO CORRIENTE,FALSE,view,ec1
ec10101,1.01.01.,EFECTIVO Y EQUIVALENTES AL EFECTIVO,FALSE,view,ec101
ec1010101,1.01.01.01.,CAJA,FALSE,view,ec10101
ec101010101,1.01.01.01.01,CAJA GENERAL,FALSE,asset_cash,ec1010101
ec101010102,1.01.01.01.02,CAJA CHICA,FALSE,asset_cash,ec1010101
ec101010103,1.01.01.01.03,CAJA PRUEBA,FALSE,asset_cash,ec1010101
ec101010105,1.01.01.01.05,RECIBOS PENDIENTES GENERAL,FALSE,asset_current,ec1010101
ec101010106,1.01.01.01.06,PAGOS PENDIENTES GENERAL,FALSE,asset_current,ec1010101
ec101010107,1.01.01.01.07,RECIBOS PENDIENTES CHICA,FALSE,asset_current,ec1010101
ec101010108,1.01.01.01.08,PAGOS PENDIENTES CHICA,FALSE,asset_current,ec1010101
ec101010110,1.01.01.01.10,TANSFERENCIA DE CAJA A CAJA,FALSE,asset_current,ec1010101
ec1010102,1.01.01.02.,BANCOS,FALSE,view,ec10101
ec101010201,1.01.01.02.01,BANCOS 1,FALSE,asset_cash,ec1010102
ec101010202,1.01.01.02.02,BANCO 2,FALSE,asset_cash,ec1010102
ec101010208,1.01.01.02.08,RECIBOS PENDIENTES BANCOS,FALSE,asset_current,ec1010102
ec101010209,1.01.01.02.09,PAGOS PENDIENTES BANCOS,FALSE,asset_current,ec1010102
ec101010210,1.01.01.02.10,TRANSFERENCIA BANCO A BANCO,FALSE,asset_current,ec1010102
ec10102,1.01.02.,ACTIVOS FINANCIEROS,FALSE,view,ec101
ec1010201,1.01.02.01.,ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,FALSE,view,ec10102
ec101020101,1.01.02.01.01,ACTIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,FALSE,asset_current,ec1010201
ec1010202,1.01.02.02.,ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA,FALSE,view,ec10102
ec101020201,1.01.02.02.01,ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA,FALSE,asset_current,ec1010202
ec1010203,1.01.02.03.,ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,view,ec10102
ec101020301,1.01.02.03.01,ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,asset_current,ec1010203
ec1010204,1.01.02.04.,PROVISION POR DETERIORO DE INSTRUMENTOS FINANCIEROS,FALSE,view,ec10102
ec101020401,1.01.02.04.01,PROVISION POR DETERIORO DE INSTRUMENTOS FINANCIEROS,FALSE,asset_current,ec1010204
ec1010205,1.01.02.05.,DOCUMENTOS Y CUENTAS POR COBRAR CLIENTES NO RELACIONADOS,FALSE,view,ec10102
ec101020501,1.01.02.05.01,DOCUMENTOS Y CUENTAS POR COBRAR CLIENTES NO RELACIONADOS,TRUE,asset_receivable,ec1010205
ec101020502,1.01.02.05.02,CUENTAS POR COBRAR SUCURSALES PUNTO DE VENTA,TRUE,asset_receivable,ec1010205
ec1010206,1.01.02.06.,DOCUMENTOS Y CUENTAS POR COBRAR CLIENTES RELACIONADOS,FALSE,view,ec10102
ec101020601,1.01.02.06.01,DOCUMENTOS Y CUENTAS POR COBRAR CLIENTES RELACIONADOS,FALSE,asset_current,ec1010206
ec1010207,1.01.02.07.,OTRAS CUENTAS POR COBRAR RELACIONADAS,FALSE,view,ec10102
ec101020701,1.01.02.07.01,OTRAS CUENTAS POR COBRAR RELACIONADAS,TRUE,asset_receivable,ec1010207
ec1010208,1.01.02.08.,OTRAS CUENTAS POR COBRAR,FALSE,view,ec10102
ec101020801,1.01.02.08.01,OTRAS CUENTAS POR COBRAR ANTICIPO EMPLEADO,TRUE,asset_receivable,ec1010208
ec101020802,1.01.02.08.02,OTRAS CUENTAS POR COBRAR PRESTAMO EMPLEADOS,TRUE,asset_receivable,ec1010208
ec101020803,1.01.02.08.03,DEVOLUNCIONES RETENCIONES CLIENTES ATRAZADAS,TRUE,asset_receivable,ec1010208
ec1010209,1.01.02.09.,PROVISIÓN CUENTAS INCOBRABLES,FALSE,view,ec1010208
ec101020901,1.01.02.09.01,PROVISIÓN CUENTAS INCOBRABLES,FALSE,asset_non_current,ec1010209
ec10103,1.01.03.,INVENTARIOS,FALSE,view,ec101
ec1010301,1.01.03.01.,INVENTARIOS DE MATERIA PRIMA,FALSE,view,ec10103
ec101030101,1.01.03.01.01,INVENTARIOS DE MATERIA PRIMA,FALSE,asset_current,ec1010301
ec1010302,1.01.03.02.,INVENTARIOS DE PRODUCTOS EN PROCESO,FALSE,view,ec10103
ec101030201,1.01.03.02.01,INVENTARIOS DE PRODUCTOS EN PROCESO,FALSE,asset_current,ec1010302
ec1010303,1.01.03.03.,INVENTARIOS DE SUMINISTROS O MATERIALES A SER CONSUMIDOS EN EL PROCESO DE PRODUCCION,FALSE,view,ec10103
ec101030301,1.01.03.03.01,INVENTARIOS DE SUMINISTROS O MATERIALES A SER CONSUMIDOS EN EL PROCESO DE PRODUCCION,FALSE,asset_current,ec1010303
ec1010304,1.01.03.04.,INVENTARIOS DE SUMINISTROS O MATERIALES A SER CONSUMIDOS EN LA PRESTACION DEL SERVICIO,FALSE,view,ec10103
ec101030401,1.01.03.04.01,INVENTARIOS DE SUMINISTROS O MATERIALES A SER CONSUMIDOS EN LA PRESTACION DEL SERVICIO,FALSE,asset_current,ec1010304
ec1010305,1.01.03.05.,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - PRODUCIDO POR LA COMPAÑÍA,FALSE,view,ec10103
ec101030501,1.01.03.05.01,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - PRODUCIDO POR LA COMPAÑÍA,FALSE,asset_current,ec1010305
ec1010306,1.01.03.06.,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - COMPRADO A TERCEROS,FALSE,view,ec10103
ec101030601,1.01.03.06.01,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - COMPRADO A TERCEROS 12%,FALSE,asset_current,ec1010306
ec101030602,1.01.03.06.02,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - COMPRADO A TERCEROS 0%,FALSE,asset_current,ec1010306
ec101030603,1.01.03.06.03,INVENTARIOS DE PROD. TERM. Y MERCAD. EN ALMACÉN - COMPRADO A DE TERCEROS,FALSE,asset_current,ec1010306
ec1010307,1.01.03.07.,MERCADERÍAS EN TRÁNSITO,FALSE,view,ec1010306
ec101030701,1.01.03.07.01,MERCADERÍAS EN TRÁNSITO,FALSE,asset_current,ec1010307
ec1010308,1.01.03.08.,OBRAS EN CONSTRUCCION,FALSE,view,ec10103
ec101030801,1.01.03.08.01,OBRAS EN CONSTRUCCION,FALSE,asset_current,ec1010308
ec1010309,1.01.03.09.,"INVENTARIOS REPUESTOS, HERRAMIENTAS Y ACCESORIOS",FALSE,view,ec10103
ec101030901,1.01.03.09.01,"INVENTARIOS REPUESTOS, HERRAMIENTAS Y ACCESORIOS",FALSE,asset_current,ec1010309
ec1010310,1.01.03.10.,OTROS INVENTARIOS,FALSE,view,ec10103
ec101031001,1.01.03.10.01,OTROS INVENTARIOS,FALSE,asset_current,ec1010310
ec1010311,1.01.03.11.,PROVISIÓN DE INVENTARIOS POR VALOR NETO DE REALIZACIÓN,FALSE,view,ec10103
ec101031101,1.01.03.11.01,PROVISIÓN DE INVENTARIOS POR VALOR NETO DE REALIZACIÓN,FALSE,asset_current,ec1010311
ec1010312,1.01.03.12.,PROVISIÓN DE INVENTARIOS POR DETERIORO,FALSE,view,ec10103
ec101031201,1.01.03.12.01,PROVISIÓN DE INVENTARIOS POR DETERIORO,FALSE,asset_current,ec1010312
ec10104,1.01.04.,SERVICIOS Y OTROS PAGOS ANTICIPADOS,FALSE,view,ec101
ec1010401,1.01.04.01.,SEGUROS PAGADOS POR ANTICIPADO,FALSE,view,ec10104
ec101040101,1.01.04.01.01,SEGUROS PAGADOS POR ANTICIPADO,TRUE,asset_prepayments,ec1010401
ec1010402,1.01.04.02.,ARRIENDOS PAGADOS POR ANTICIPADO,FALSE,view,ec10104
ec101040201,1.01.04.02.01,ARRIENDOS PAGADOS POR ANTICIPADO,TRUE,asset_prepayments,ec1010402
ec1010403,1.01.04.03.,ANTICIPOS A PROVEEDORES,FALSE,view,ec10104
ec101040301,1.01.04.03.01,ANTICIPOS A PROVEEDORES,TRUE,asset_prepayments,ec1010403
ec1010404,1.01.04.04.,OTROS ANTICIPOS ENTREGADOS,FALSE,view,ec10104
ec_other_downpayments,1.01.04.04.01,OTROS ANTICIPOS ENTREGADOS,TRUE,asset_prepayments,ec1010404
ec1010405,1.01.04.05.,IMPORTACIONES,FALSE,view,ec10104
ec_clearance,1.01.04.05.01,IMPORTACIONES EN TRANSITO,FALSE,expense,ec1010405
ec101040402,1.01.04.04.02,ANTICIPO EMPLEADOS,TRUE,asset_receivable,ec1010404
ec10105,1.01.05.,ACTIVOS POR IMPUESTOS CORRIENTES,FALSE,view,ec101
ec1010501,1.01.05.01.,CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA (IVA),FALSE,view,ec10105
ec101050101,1.01.05.01.01,CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA (IVA),FALSE,asset_current,ec1010501
ec_purchase_vat,1.01.05.01.02,IVA PAGADO EN COMPRAS LOCALES,FALSE,asset_current,ec1010501
ec_purchase_vat_assets,1.01.05.01.03,IVA PAGADO EN COMPRAS LOCALES DE ACTIVOS FIJOS,FALSE,asset_current,ec1010501
ec_purchase_vat_service_imports,1.01.05.01.04,IVA PAGADO EN IMPORTACION DE SERVICIOS,FALSE,asset_current,ec1010501
ec_purchase_vat_goods_imports,1.01.05.01.05,IVA PAGADO EN IMPORTACION DE BIENES,FALSE,asset_current,ec1010501
ec_purchase_vat_assets_imports,1.01.05.01.06,IVA PAGADO EN IMPORTACION DE ACTIVOS FIJOS,FALSE,asset_current,ec1010501
ec_sale_vat_outstanding_withholds,1.01.05.01.07,IVA PAGADO EN RETENCIONES DE LA FUENTE,FALSE,asset_current,ec1010501
ec_purchase_vat_zero,1.01.05.01.08,IVA EN COMPRAS 0%,FALSE,asset_current,ec1010501
ec1010502,1.01.05.02.,CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA ( I. R.),FALSE,view,ec10105
ec101050201,1.01.05.02.01,CRÉDITO TRIBUTARIO A FAVOR DE LA EMPRESA ( I. R.),FALSE,asset_current,ec1010502
ec1010503,1.01.05.03.,ANTICIPO DE IMPUESTO A LA RENTA,FALSE,view,ec10105
ec101050301,1.01.05.03.01,ANTICIPO DE IMPUESTO A LA RENTA,TRUE,asset_receivable,ec1010503
ec10106,1.01.06.,ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA Y OPERACIONES DISCONTINUADAS,FALSE,view,ec101
ec1010601,1.01.06.01,ACTIVOS NO CORRIENTES MANTENIDOS PARA LA VENTA Y OPERACIONES DISCONTINUADAS,FALSE,asset_current,ec10106
ec10107,1.01.07.,OTROS ACTIVOS CORRIENTES,FALSE,view,ec101
ec1010701,1.01.07.01,OTROS ACTIVOS CORRIENTES,FALSE,asset_current,ec10107
ec_sale_profit_withhold,1.01.07.02,RETENCIONES EN LA FUENTE PAGADAS,FALSE,asset_current,ec10107
ec102,1.02.,ACTIVO NO CORRIENTE,FALSE,view,ecpuc
ec10201,1.02.01.,"PROPIEDADES, PLANTA Y EQUIPO",FALSE,view,ec102
ec1020101,1.02.01.01.,TERRENOS,FALSE,view,ec10201
ec102010101,1.02.01.01.01,TERRENOS,FALSE,asset_fixed,ec1020101
ec1020102,1.02.01.02.,EDIFICIOS,FALSE,view,ec10201
ec102010201,1.02.01.02.01,EDIFICIOS,FALSE,asset_fixed,ec1020102
ec1020103,1.02.01.03.,CONTRUCCIONES EN CURSO,FALSE,view,ec10201
ec102010301,1.02.01.03.01,CONTRUCCIONES EN CURSO,FALSE,asset_fixed,ec1020103
ec1020104,1.02.01.04.,INSTALACIONES,FALSE,view,ec10201
ec102010401,1.02.01.04.01,INSTALACIONES,FALSE,asset_fixed,ec1020104
ec1020105,1.02.01.05.,MUEBLES Y ENSERES,FALSE,view,ec10201
ec102010501,1.02.01.05.01,MUEBLES Y ENSERES,FALSE,asset_fixed,ec1020105
ec1020106,1.02.01.06.,MAQUINARIA Y EQUIPO,FALSE,view,ec10201
ec102010601,1.02.01.06.01,MAQUINARIA Y EQUIPO,FALSE,asset_fixed,ec1020106
ec1020107,1.02.01.07.,"NAVES, AERONAVES, BARCAZAS Y SIMILARES",FALSE,view,ec10201
ec102010701,1.02.01.07.01,"NAVES, AERONAVES, BARCAZAS Y SIMILARES",FALSE,asset_fixed,ec1020107
ec1020108,1.02.01.08.,EQUIPO DE COMPUTACIÓN,FALSE,view,ec10201
ec102010801,1.02.01.08.01,EQUIPO DE COMPUTACIÓN,FALSE,asset_fixed,ec1020108
ec1020109,1.02.01.09.,"VEHÍCULOS, EQUIPOS DE TRANSPORTE Y EQUIPO CAMINERO MÓVIL",FALSE,view,ec10201
ec102010901,1.02.01.09.01,"VEHÍCULOS, EQUIPOS DE TRANSPORTE Y EQUIPO CAMINERO MÓVIL",FALSE,asset_fixed,ec1020109
ec1020110,1.02.01.10.,"OTROS PROPIEDADES, PLANTA Y EQUIPO",FALSE,view,ec10201
ec102011001,1.02.01.10.01,"OTROS PROPIEDADES, PLANTA Y EQUIPO",FALSE,asset_fixed,ec1020110
ec1020111,1.02.01.11.,REPUESTOS Y HERRAMIENTAS,FALSE,view,ec10201
ec102011101,1.02.01.11.01,REPUESTOS Y HERRAMIENTAS,FALSE,asset_fixed,ec1020111
ec1020112,1.02.01.12.,"DEPRECIACIÓN ACUMULADA PROPIEDADES, PLANTA Y EQUIPO",FALSE,view,ec10201
ec102011201,1.02.01.12.01,"DEPRECIACIÓN ACUMULADA PROPIEDADES, PLANTA Y EQUIPO",FALSE,asset_fixed,ec1020112
ec1020113,1.02.01.13.,"DETERIORO  ACUMULADO DE PROPIEDADES, PLANTA Y EQUIPO",FALSE,view,ec10201
ec102011301,1.02.01.13.01,"DETERIORO  ACUMULADO DE PROPIEDADES, PLANTA Y EQUIPO",FALSE,asset_fixed,ec1020113
ec1020114,1.02.01.14.,ACTIVOS DE EXPLORACION Y EXPLOTACION,FALSE,view,ec10201
ec102011401,1.02.01.14.01.,ACTIVOS DE EXPLORACION Y EXPLOTACION,FALSE,view,ec1020114
ec10201140101,1.02.01.14.01.01,ACTIVOS DE EXPLORACION Y EXPLOTACION,FALSE,asset_fixed,ec102011401
ec102011402,1.02.01.14.02.,AMORTIZACION ACUMULADA DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN,FALSE,view,ec1020114
ec10201140201,1.02.01.14.02.01,AMORTIZACION ACUMULADA DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN,FALSE,asset_fixed,ec102011402
ec102011403,1.02.01.14.03.,DETERIORO  ACUMULADO DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN,FALSE,view,ec1020114
ec10201140301,1.02.01.14.03.01,DETERIORO  ACUMULADO DE ACTIVOS DE EXPLORACIÓN Y EXPLOTACIÓN,FALSE,asset_fixed,ec102011403
ec10202,1.02.02.,PROPIEDADES DE INVERSIÓN,FALSE,view,ec102
ec1020201,1.02.02.01.,TERRENOS,FALSE,view,ec10202
ec102020101,1.02.02.01.01,TERRENOS,FALSE,asset_fixed,ec1020201
ec1020202,1.02.02.02.,EDIFICIOS,FALSE,view,ec10202
ec102020201,1.02.02.02.01,EDIFICIOS,FALSE,asset_fixed,ec1020202
ec1020203,1.02.02.03.,DEPRECIACION ACUMULADA DE PROPIEDADES DE INVERSIÓN,FALSE,view,ec10202
ec102020301,1.02.02.03.01,DEPRECIACION ACUMULADA DE PROPIEDADES DE INVERSIÓN,FALSE,asset_fixed,ec1020203
ec1020204,1.02.02.04.,DETERIORO ACUMULADO DE PROPIEDADES DE INVERSIÓN,FALSE,view,ec10202
ec102020401,1.02.02.04.01,DETERIORO ACUMULADO DE PROPIEDADES DE INVERSIÓN,FALSE,asset_fixed,ec1020204
ec10203,1.02.03.,ACTIVOS BIOLOGICOS,FALSE,view,ec102
ec1020301,1.02.03.01.,ANIMALES VIVOS EN CRECIMIENTO,FALSE,view,ec10203
ec102030101,1.02.03.01.01,ANIMALES VIVOS EN CRECIMIENTO,FALSE,asset_current,ec1020301
ec1020302,1.02.03.02.,ANIMALES VIVOS EN PRODUCCION,FALSE,view,ec10203
ec102030201,1.02.03.02.01,ANIMALES VIVOS EN PRODUCCION,FALSE,asset_current,ec1020302
ec1020303,1.02.03.03.,PLANTAS EN CRECIMIENTO,FALSE,view,ec10203
ec102030301,1.02.03.03.01,PLANTAS EN CRECIMIENTO,FALSE,asset_current,ec1020303
ec1020304,1.02.03.04.,PLANTAS EN PRODUCCION,FALSE,view,ec10203
ec102030401,1.02.03.04.01,PLANTAS EN PRODUCCION,FALSE,asset_current,ec1020304
ec1020305,1.02.03.05.,DEPRECIACION ACUMULADA DE ACTIVOS BIOLÓGICOS,FALSE,view,ec10203
ec102030501,1.02.03.05.01,DEPRECIACION ACUMULADA DE ACTIVOS BIOLÓGICOS,FALSE,asset_current,ec1020305
ec1020306,1.02.03.06.,DETERIORO ACUMULADO DE ACTIVOS BIOLOGÍCOS,FALSE,view,ec10203
ec102030601,1.02.03.06.01,DETERIORO ACUMULADO DE ACTIVOS BIOLOGÍCOS,FALSE,asset_current,ec1020306
ec10204,1.02.04.,ACTIVO INTANGIBLE,FALSE,view,ec102
ec1020401,1.02.04.01.,PLUSVALÍAS,FALSE,view,ec10204
ec102040101,1.02.04.01.01,PLUSVALÍAS,FALSE,asset_current,ec1020401
ec1020402,1.02.04.02.,"MARCAS, PATENTES, DERECHOS DE LLAVE  CUOTAS PATRIMONIALES Y OTROS SIMILARES",FALSE,view,ec10204
ec102040201,1.02.04.02.01,"MARCAS, PATENTES, DERECHOS DE LLAVE  CUOTAS PATRIMONIALES Y OTROS SIMILARES",FALSE,asset_current,ec1020402
ec1020403,1.02.04.03.,ACTIVOS DE EXPLORACION Y EXPLOTACION,FALSE,view,ec10204
ec102040301,1.02.04.03.01,ACTIVOS DE EXPLORACION Y EXPLOTACION,FALSE,asset_current,ec1020403
ec1020404,1.02.04.04.,AMORTIZACIÓN ACUMULADA DE ACTIVOS INTANGIBLE,FALSE,view,ec10204
ec102040401,1.02.04.04.01,AMORTIZACIÓN ACUMULADA DE ACTIVOS INTANGIBLE,FALSE,asset_current,ec1020404
ec1020405,1.02.04.05.,DETERIORO ACUMULADO DE ACTIVO INTANGIBLE,FALSE,view,ec10204
ec102040501,1.02.04.05.01,DETERIORO ACUMULADO DE ACTIVO INTANGIBLE,FALSE,asset_current,ec1020405
ec1020406,1.02.04.06.,OTROS INTANGIBLES,FALSE,view,ec10204
ec102040601,1.02.04.06.01,OTROS INTANGIBLES,FALSE,asset_current,ec1020406
ec10205,1.02.05.,ACTIVOS POR IMPUESTOS DIFERIDOS,FALSE,view,ec102
ec1020501,1.02.05.01,ACTIVOS POR IMPUESTOS DIFERIDOS,FALSE,asset_non_current,ec10205
ec10206,1.02.06.,ACTIVOS FINANCIEROS NO CORRIENTES,FALSE,view,ec102
ec1020601,1.02.06.01.,ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,view,ec10206
ec102060101,1.02.06.01.01,ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,asset_non_current,ec1020601
ec1020602,1.02.06.02.,PROVISION POR DETERIORO DE ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,view,ec10206
ec102060201,1.02.06.02.01,PROVISION POR DETERIORO DE ACTIVOS FINANCIEROS MANTENIDOS HASTA EL VENCIMIENTO,FALSE,asset_non_current,ec1020602
ec1020603,1.02.06.03.,DOCUMENTOS Y CUENTAS POR COBRAR,FALSE,view,ec10206
ec102060301,1.02.06.03.01,DOCUMENTOS Y CUENTAS POR COBRAR,TRUE,asset_receivable,ec1020603
ec1020604,1.02.06.04.,PROVISIÓN CUENTAS INCOBRABLES DE ACTIVOS FINANCIEROS NO CORRIENTES,FALSE,view,ec10206
ec102060401,1.02.06.04.01,PROVISIÓN CUENTAS INCOBRABLES DE ACTIVOS FINANCIEROS NO CORRIENTES,FALSE,asset_non_current,ec1020604
ec10207,1.02.07.,OTROS ACTIVOS NO CORRIENTES,FALSE,view,ec102
ec1020701,1.02.07.01.,INVERSIONES SUBSIDIARIAS,FALSE,view,ec10207
ec102070101,1.02.07.01.01,INVERSIONES SUBSIDIARIAS,FALSE,asset_non_current,ec1020701
ec1020702,1.02.07.02.,INVERSIONES ASOCIADAS,FALSE,view,ec10207
ec102070201,1.02.07.02.01,INVERSIONES ASOCIADAS,FALSE,asset_non_current,ec1020702
ec1020703,1.02.07.03.,INVERSIONES NEGOCIOS CONJUNTOS,FALSE,view,ec10207
ec102070301,1.02.07.03.01,INVERSIONES NEGOCIOS CONJUNTOS,FALSE,asset_non_current,ec1020703
ec1020704,1.02.07.04.,OTRAS INVERSIONES,FALSE,view,ec10207
ec102070401,1.02.07.04.01,OTRAS INVERSIONES,FALSE,asset_non_current,ec1020704
ec1020705,1.02.07.05.,PROVISIÓN VALUACIÓN DE INVERSIONES,FALSE,view,ec10207
ec102070501,1.02.07.05.01,PROVISIÓN VALUACIÓN DE INVERSIONES,FALSE,asset_non_current,ec1020705
ec1020706,1.02.07.06.,OTROS ACTIVOS NO CORRIENTES,FALSE,view,ec10207
ec102070601,1.02.07.06.01,OTROS ACTIVOS NO CORRIENTES,FALSE,asset_non_current,ec1020706
ec2,2,PASIVO,FALSE,view,ecpuc
ec201,2.01.,PASIVO CORRIENTE,FALSE,view,ec2
ec20101,2.01.01.,PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,FALSE,view,ec201
ec2010101,2.01.01.01,PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,FALSE,liability_current,ec20101
ec20102,2.01.02.,PASIVOS POR CONTRATOS DE ARRENDAMIENTO FINANCIEROS,FALSE,view,ec201
ec2010201,2.01.02.01,PASIVOS POR CONTRATOS DE ARRENDAMIENTO FINANCIEROS,FALSE,liability_current,ec20102
ec20103,2.01.03.,CUENTAS Y DOCUMENTOS POR PAGAR,FALSE,view,ec201
ec2010301,2.01.03.01.,LOCALES,FALSE,view,ec20103
ec201030101,2.01.03.01.01,LOCALES,FALSE,asset_fixed,ec2010301
ec201030102,2.01.03.01.02,TRANSITORIA CAJA,FALSE,liability_current,ec2010301
ec201030103,2.01.03.01.03,TRANSITORIA BANCO,FALSE,liability_current,ec2010301
ec201030110,2.01.03.01.10,"DOCUMENTOS POR PAGAR ""CHP""",TRUE,liability_payable,ec2010301
ec201030111,2.01.03.01.11,CRUCE PROVEEDORES CLIENTES,FALSE,asset_current,ec2010301
ec_sale_vat,2.01.03.01.12,IVA COBRADO EN VENTAS LOCALES,FALSE,liability_current,ec2010301
ec_sale_vat_assets,2.01.03.01.13,IVA COBRADO EN VENTAS DE ACTIVOS FIJOS,FALSE,liability_current,ec2010301
ec_sale_vat_goods_exports,2.01.03.01.14,IVA COBRADO EN EXPORTACION DE BIENES,FALSE,liability_current,ec2010301
ec_sale_vat_services_exports,2.01.03.01.15,IVA COBRADO EN EXPORTACION DE SERVICIOS,FALSE,liability_current,ec2010301
ec_sale_vat_zero,2.01.03.01.16,IVA EN VENTAS 0%,FALSE,liability_current,ec2010301
ret_ir_1x100,2.01.03.01.17,RETENCIONES DE LA FUENTE 1%,FALSE,liability_current,ec2010301
ret_ir_1_75x100,2.01.03.01.18,RETENCIONES DE LA FUENTE 1.75%,FALSE,liability_current,ec2010301
ret_ir_2x100,2.01.03.01.19,RETENCIONES DE LA FUENTE 2%,FALSE,liability_current,ec2010301
ret_ir_2_75x100,2.01.03.01.20,RETENCIONES DE LA FUENTE 2.75%,FALSE,liability_current,ec2010301
ret_ir_5x100,2.01.03.01.21,RETENCIONES DE LA FUENTE 5%,FALSE,liability_current,ec2010301
ret_ir_8x100,2.01.03.01.22,RETENCIONES DE LA FUENTE 8%,FALSE,liability_current,ec2010301
ret_ir_10x100,2.01.03.01.23,RETENCIONES DE LA FUENTE 10%,FALSE,liability_current,ec2010301
ret_ir_15x100,2.01.03.01.24,RETENCIONES DE LA FUENTE 15%,FALSE,liability_current,ec2010301
ret_ir_22x100,2.01.03.01.25,RETENCIONES DE LA FUENTE 22%,FALSE,liability_current,ec2010301
ret_ir_others,2.01.03.01.26,OTRAS RETENCIONES,FALSE,liability_current,ec2010301
ec_vat_withhold_10,2.01.03.01.27,RETENCIONES DE IVA 10%,FALSE,liability_current,ec2010301
ec_vat_withhold_20,2.01.03.01.28,RETENCIONES DE IVA 20%,FALSE,liability_current,ec2010301
ec_vat_withhold_30,2.01.03.01.29,RETENCIONES DE IVA 30%,FALSE,liability_current,ec2010301
ec_vat_withhold_50,2.01.03.01.30,RETENCIONES DE IVA 50%,FALSE,liability_current,ec2010301
ec_vat_withhold_70,2.01.03.01.31,RETENCIONES DE IVA 70%,FALSE,liability_current,ec2010301
ec_vat_withhold_100,2.01.03.01.32,RETENCIONES DE IVA 100%,FALSE,liability_current,ec2010301
ec_vat_withhold_others,2.01.03.01.33,OTRAS RETENCIONES,FALSE,liability_current,ec2010301
ec2010302,2.01.03.02.,DEL EXTERIOR,FALSE,view,ec20103
ec201030201,2.01.03.02.01,DEL EXTERIOR,FALSE,liability_current,ec2010302
ec20104,2.01.04.,OBLIGACIONES CON INSTITUCIONES FINANCIERAS,FALSE,view,ec201
